rank,model_version,eval_score,train_score,train_mAP50-95,main_test_mAP50-95,gen_avg_mAP50-95,pred_avg_score,main_pred_score,gen_avg_pred_score,main_val_mAP50-95,train_mAP50,train_precision,train_recall,main_test_mAP50,main_test_precision,main_test_recall,gen_art_mAP50-95,gen_playground_mAP50-95,gen_road_to_art_mAP50-95,gen_rotundan_mAP50-95,epoch,lr0,mosaic,scale,degrees,model,data,run,metrics_file,gen_art_mAP50,gen_art_metric_score,gen_art_precision,gen_art_pred_false_positive_empty,gen_art_pred_iou,gen_art_pred_issue_rate,gen_art_pred_multi_prediction,gen_art_pred_no_prediction,gen_art_pred_score,gen_art_recall,gen_avg_metric_score,gen_playground_mAP50,gen_playground_metric_score,gen_playground_precision,gen_playground_pred_false_positive_empty,gen_playground_pred_iou,gen_playground_pred_issue_rate,gen_playground_pred_multi_prediction,gen_playground_pred_no_prediction,gen_playground_pred_score,gen_playground_recall,gen_road_to_art_mAP50,gen_road_to_art_metric_score,gen_road_to_art_precision,gen_road_to_art_pred_false_positive_empty,gen_road_to_art_pred_iou,gen_road_to_art_pred_issue_rate,gen_road_to_art_pred_multi_prediction,gen_road_to_art_pred_no_prediction,gen_road_to_art_pred_score,gen_road_to_art_recall,gen_rotundan_mAP50,gen_rotundan_metric_score,gen_rotundan_precision,gen_rotundan_pred_false_positive_empty,gen_rotundan_pred_iou,gen_rotundan_pred_issue_rate,gen_rotundan_pred_multi_prediction,gen_rotundan_pred_no_prediction,gen_rotundan_pred_score,gen_rotundan_recall,main_pred_false_positive_empty,main_pred_iou,main_pred_issue_rate,main_pred_multi_prediction,main_pred_no_prediction,main_test_metric_score,main_val_mAP50,main_val_metric_score,main_val_precision,main_val_recall,train_metric_score
11,v9a-tuned-defaults,0.7840165152179225,0.8853737500000002,0.835357,0.8507602298259144,0.697227191990281,0.736091945996626,0.8211986624941177,0.6509852294991344,0.8373707442755073,0.993231,0.984645,0.990548,0.9949704142011834,0.9912503281523601,0.9996186218046588,0.6935326110701188,0.7316360307213852,0.6708300322046157,0.6929100939650048,35.0,0.00033,0.25,0.25,0.00188,ul://ruben-croall/uav-assisted-ugv/baylands-leader-v9-tuned-full.pt,ul://ruben-croall/datasets/baylands-final-sam3-obb-dataset,baylands-leader-v9a-tuned-defaults,/home/ruben/halmstad_ws/models/obb/experiments/sam3_hybrid_full/metrics/baylands-leader-v9a-tuned-defaults.json,0.9494121524246648,0.7978879701007839,0.8900801837444727,6,0.7241059058295964,0.2804878048780488,57,6,0.5210030298042219,0.9170305676855895,0.8140401062912861,0.9907922348287334,0.8431692043054186,0.9690979191164046,3,0.7745619244444444,0.06827309236947791,13,1,0.7216801866309683,0.9713409902084638,0.995,0.8177550628156349,0.997985451030962,0,0.7342172168674699,0.0,0,0,0.7342172168674699,1.0,0.9384275647040358,0.7973481879433066,0.9516074528834304,6,0.7418507142857144,0.15476190476190477,23,10,0.6270404846938776,0.8893425202226912,2,0.8278212323529412,0.008,1,0,0.9159800353304245,0.9939263492415327,0.9070741804598452,0.9886921676095467,0.9924385633270322,0.8853737500000002
12,v9b-patient-saveper,0.7829595381348486,0.88660515,0.837639,0.8488300213409294,0.6981398302951272,0.7287318792813586,0.8073866786196078,0.6500770799431095,0.8395860852217789,0.993335,0.986805,0.989618,0.9949705014749263,0.9963275889687353,0.9941176470588236,0.6952329829388486,0.7348624233914102,0.6701201493370523,0.6923437655131973,71.0,0.00033,0.25,0.25,0.00188,ul://ruben-croall/uav-assisted-ugv/baylands-leader-v9-tuned-full,ul://ruben-croall/datasets/baylands-final-sam3-obb-dataset,baylands-leader-v9b-patient-saveper,/home/ruben/halmstad_ws/models/obb/experiments/sam3_hybrid_full/metrics/baylands-leader-v9b-patient-saveper.json,0.9504286901740561,0.8007892152797478,0.8946070780760902,6,0.7283920672645741,0.2804878048780488,57,6,0.5240869752269496,0.925764192139738,0.8146995539309392,0.9911083052035257,0.8470523488503096,0.979749390151253,3,0.776366831111111,0.06827309236947791,13,1,0.7233618667380634,0.9778761061946902,0.995,0.8174792234936559,0.9991314135827696,0,0.7349449277108433,0.0,0,0,0.7349449277108433,1.0,0.9304815476783419,0.7934774281000434,0.950941004059355,6,0.7345022010582011,0.15873015873015872,24,10,0.6179145500965819,0.8766529808412068,2,0.824986388235294,0.021333333333333333,6,0,0.9146010179881936,0.9940472781609664,0.9085372883929981,0.9880614751453525,0.994328922495274,0.88660515
13,v7a-ft-nomosaic-lr0002,0.7822842485617314,0.8823868000000001,0.827481,0.8314879218378326,0.7165336774299521,0.7457979663422356,0.7983550497435897,0.6932408829408816,0.8271262407061665,0.993554,0.986802,0.9894,0.995,0.9959949235178571,0.9970501474926253,0.7009753579373059,0.7300727515930546,0.7105927119593114,0.7244938882301365,21.0,0.0002,0.0,0.1,1.0,ul://ruben-croall/uav-assisted-ugv/baylands-leader-v6-nomosaic,ul://ruben-croall/datasets/baylands-final-sam3-obb-dataset,baylands-leader-v7a-ft-nomosaic-lr0002,/home/ruben/halmstad_ws/models/obb/experiments/sam3_hybrid_full/metrics/baylands-leader-v7a-ft-nomosaic-lr0002.json,0.9698935107571741,0.8211659154686729,0.9635928663109193,6,0.7429018772727273,0.07723577235772358,10,3,0.6855232769955654,0.968609865470852,0.8327892868418196,0.9781156980560101,0.839774225534172,0.9595928683250424,3,0.7730238295964125,0.1,21,1,0.6957214466367713,0.9776785714285714,0.995,0.8397766409725201,0.9995064939489872,0,0.7336858313253012,0.0,0,0,0.7336858313253012,1.0,0.9669285909455431,0.8304403653919135,0.9334491343813457,11,0.7495084130434783,0.1220472440944882,15,5,0.6580329768058883,0.9682539682539683,2,0.8157578846153846,0.021333333333333333,5,1,0.9054753714864876,0.9935745158690081,0.9006584500112595,0.9849570309215236,0.9901894090460932,0.8823868000000001
14,v10-tuned-from-v9-tight-3,0.7812462561177305,0.88802475,0.8375,0.8501751368681821,0.6892650384841232,0.736746810576054,0.8086567066666668,0.6648369144854411,0.8375304576545319,0.99369,0.98978,0.99055,0.9949705014749263,0.9962720024233735,0.9941176470588236,0.6905964962218527,0.722040028142686,0.6790316798845614,0.665391949687393,35.0,0.00026,0.29548,0.32,0.00037,/nfs/home/rubcro20/halmstad_ws/models/obb/mymodels/baylands-leader-v9-tuned-full.pt,/tmp/baylands_super_75_15_10_tune.yaml,v10-tuned-from-v9-tight-3,/home/ruben/halmstad_ws/models/obb/experiments/sam3_hybrid_full/metrics/v10-tuned-from-v9-tight-3.json,0.9555717240390815,0.8054659113432301,0.9762393029461751,2,0.738683707762557,0.18292682926829268,33,10,0.6035586392694063,0.9126637554585153,0.8093196947725101,0.990497169387409,0.8389407290485189,0.9571043013503763,3,0.7590156222222222,0.0642570281124498,12,1,0.7102435340473002,0.9867256637168141,0.985,0.8186399628187632,1.0,0,0.7473332289156627,0.024096385542168676,2,0,0.7293251993032371,0.9878169258816958,0.9113746573900794,0.7742321758795282,0.9257458664631047,4,0.7290493516483516,0.15476190476190477,18,17,0.616220285321821,0.8894472361809045,0,0.8195845,0.013333333333333334,3,2,0.9153352728736465,0.9937011680053401,0.9070079175333641,0.9904370159848491,0.9905482041587902,0.88802475
15,v8b-tinymosaic,0.7759011358658772,0.8808303500000001,0.827053,0.827728911029034,0.7032479010432314,0.7458106053768088,0.7991980582879684,0.6924231524656492,0.8251605846166206,0.993781,0.988687,0.984877,0.995,0.9994694409244995,0.9941002949852508,0.6821377662317752,0.7157002515816765,0.6844710564939587,0.7306825298655154,25.0,0.0002,0.05,0.12,1.0,ul://ruben-croall/uav-assisted-ugv/baylands-leader-v7a-ft-nomosaic-lr0002,ul://ruben-croall/datasets/baylands-final-sam3-obb-dataset,baylands-leader-v8b-tinymosaic,/home/ruben/halmstad_ws/models/obb/experiments/sam3_hybrid_full/metrics/baylands-leader-v8b-tinymosaic.json,0.9692261775367754,0.8082709271201286,0.9530373184448985,6,0.726593640909091,0.08943089430894309,13,3,0.6616137218033998,0.9596412556053812,0.8245337624964263,0.9781093591625577,0.8317403528142273,0.9646111054619765,3,0.7715571165919282,0.088,18,1,0.7036600903318385,0.9734815471039732,0.995,0.8253528457251138,0.9989376465343642,0,0.737705578313253,0.0,0,0,0.737705578313253,1.0,0.9677700857179695,0.8327709243262353,0.9527802369311587,10,0.739498505376344,0.0984251968503937,12,3,0.6667132194141053,0.9470899470899471,1,0.8144001952662722,0.018666666666666668,5,1,0.9033128894062062,0.9939359229985966,0.8995874338911124,0.9867910568207692,0.9885521471344992,0.8808303500000001
16,v7b-ft-mosaic010,0.7732160349764221,0.8781546,0.820131,0.8216767873234346,0.7048485475660564,0.7475138903275669,0.7906750276923077,0.7043527529628262,0.8152296065979063,0.993268,0.981327,0.993465,0.9948823529411764,0.9986723149766886,0.9852507374631269,0.6802264087860102,0.7329340525270168,0.6894262762065997,0.7168074527445992,26.0,0.0003,0.1,0.15,2.0,ul://ruben-croall/uav-assisted-ugv/baylands-leader-v6-nomosaic,ul://ruben-croall/datasets/baylands-final-sam3-obb-dataset,baylands-leader-v7b-ft-mosaic010,/home/ruben/halmstad_ws/models/obb/experiments/sam3_hybrid_full/metrics/baylands-leader-v7b-ft-mosaic010.json,0.9689094305842303,0.8085747092732726,0.9470417276358282,4,0.74145395,0.06504065040650407,9,3,0.6932293028455284,0.9730941704035875,0.827001657339145,0.986900187236636,0.8450296840067464,0.9788413195527415,4,0.7669323632286995,0.052,8,1,0.7270518803408071,0.9776785714285714,0.995,0.8280129206163602,1.0,0,0.7417619759036145,0.024096385542168676,2,0,0.7238881933517202,0.9988564580182026,0.9677411576578326,0.826389315460201,0.9675190598341313,7,0.7467396304347826,0.0984251968503937,13,5,0.6732416353132489,0.9456338595712787,2,0.8145690532544378,0.029333333333333333,8,1,0.8985535457332623,0.9933747123296938,0.894272996109248,0.9807243164016963,0.994328922495274,0.8781546
17,v6-nomosaic,0.7722748665078291,0.88021235,0.824114,0.8286038362984067,0.6961159179878977,0.7335116887778177,0.8033462886311635,0.6636770889244719,0.8212785371598367,0.993898,0.981232,0.992439,0.9949703264094955,0.995529029090958,0.9911504424778761,0.6796985723644451,0.7133869574010959,0.6837104393437471,0.7076677028423026,26.0,0.0005,0.0,0.15,2.0,ul://ruben-croall/uav-assisted-ugv/baylands-leader-v5-2,ul://ruben-croall/datasets/baylands-final-sam3-obb-dataset,baylands-leader-v6-nomosaic,/home/ruben/halmstad_ws/models/obb/experiments/sam3_hybrid_full/metrics/baylands-leader-v6-nomosaic.json,0.9565135469726497,0.798319223188299,0.9133733056277377,7,0.7296345205479452,0.16260162601626016,29,4,0.6109947611092549,0.9456331228703367,0.819569236270982,0.9884751016810917,0.8342294215680126,0.9819809275055951,3,0.7477082735426009,0.072,14,1,0.6938732778475337,0.9731565460708794,0.995,0.8249268122870533,0.9988607064799235,0,0.7243360722891566,0.012048192771084338,1,0,0.7156091316591667,1.0,0.9649155426156111,0.8208014880405632,0.9495034930338091,10,0.7289353891891892,0.12992125984251968,19,4,0.6342311850819323,0.9576719576719577,1,0.8120077041420117,0.010666666666666666,2,1,0.9029516445268,0.9939747856267549,0.8973379847008073,0.9854115538896392,0.9886578449905482,0.88021235
18,v7e-imgsz768-nomosaic,0.7700507864842865,0.8770536499999999,0.821835,0.8244719511803613,0.6946280610396806,0.7373508708923568,0.7976275224615385,0.6770742193231751,0.8213670974098575,0.991377,0.975575,0.98157,0.9933213290920181,0.9819845654493146,0.9970501474926253,0.6868124077917559,0.7057730950349644,0.6683855678232277,0.7175411735087743,38.0,0.00015,0.0,0.1,1.0,ul://ruben-croall/uav-assisted-ugv/baylands-leader-v6-nomosaic,ul://ruben-croall/datasets/baylands-final-sam3-obb-dataset,baylands-leader-v7e-imgsz768-nomosaic,/home/ruben/halmstad_ws/models/obb/experiments/sam3_hybrid_full/metrics/baylands-leader-v7e-imgsz768-nomosaic.json,0.9735847560089789,0.8100343724549003,0.9676421964778255,8,0.7281722694063927,0.14634146341463414,24,4,0.621610473883506,0.9387091821323744,0.816276708522588,0.9854946348872722,0.8252317095779731,0.9665400890271671,5,0.7688852162162162,0.108,20,2,0.6858456128648649,0.9553571428571429,0.9945294117647058,0.8138730883870944,0.9735514373137785,0,0.7597004878048781,0.03614457831325301,2,1,0.7322414340287982,1.0,0.9536427250172577,0.8159676636703844,0.9399280569075904,9,0.7481243901098901,0.1062992125984252,11,7,0.6685993565155317,0.910657783642319,1,0.8217316508875739,0.029333333333333333,9,1,0.8998798176364275,0.9918027038608025,0.8953866117666627,0.9720764505855598,0.9871101490701639,0.8770536499999999
19,v6-025mosaic,0.7680774044668988,0.8861764000000001,0.832828,0.8290543769034142,0.6860768994753228,0.7159322004399933,0.8026454025798817,0.6292189983001047,0.8291569846258335,0.992627,0.988759,0.988658,0.9949408284023668,0.9941117236912754,0.9960431750094497,0.6812364521522293,0.7101000877709738,0.6454569866969605,0.7075140712811279,94.0,0.0005,0.25,0.15,2.0,ul://ruben-croall/uav-assisted-ugv/baylands-leader-v5-2,ul://ruben-croall/datasets/baylands-final-sam3-obb-dataset,baylands-leader-v6-025mosaic,/home/ruben/halmstad_ws/models/obb/experiments/sam3_hybrid_full/metrics/baylands-leader-v6-025mosaic.json,0.9691750218278696,0.8028697209621393,0.9444435401149401,11,0.7305770180995476,0.34146341463414637,71,2,0.48111169484604344,0.9327354260089686,0.8110331183660544,0.979622424572599,0.8300939457339143,0.9763226968821602,5,0.7588084798206278,0.096,18,1,0.6859628657578476,0.9732142857142857,0.995,0.8039322834715177,0.9993094078818928,0,0.7475269759036145,0.0,0,0,0.7475269759036145,1.0,0.9453692200130474,0.8072365232966463,0.917283527878292,10,0.7354697692307693,0.18110236220472442,29,7,0.6022744566929135,0.9153439153439153,1,0.8156965473372781,0.016,4,1,0.9037857215978963,0.992872735965812,0.9022886129536979,0.9881193971727206,0.9924385633270322,0.8861764000000001
20,v7c-ft-mosaic025-lowerase,0.7679969261202332,0.88237495,0.828671,0.8242743787186825,0.6934538564402974,0.7149750594272202,0.8009716236439169,0.6289784952105234,0.828751295607692,0.992585,0.988631,0.986272,0.9949703264094955,0.9956184899906502,0.9911504424778761,0.6978916028511694,0.7140630670496952,0.6570085784474725,0.7048521774128528,25.0,0.0002,0.25,0.15,2.0,ul://ruben-croall/uav-assisted-ugv/baylands-leader-v6-025mosaic,ul://ruben-croall/datasets/baylands-final-sam3-obb-dataset,baylands-leader-v7c-ft-mosaic025-lowerase,/home/ruben/halmstad_ws/models/obb/experiments/sam3_hybrid_full/metrics/baylands-leader-v7c-ft-mosaic025-lowerase.json,0.9692722056977624,0.8162059019893021,0.9635271241848362,11,0.7349329728506787,0.34959349593495936,73,2,0.47800518559393734,0.9477224457541522,0.8156972991134698,0.9795282720508309,0.8321209466600479,0.9749846251540637,5,0.7616541165919283,0.084,15,1,0.6976751707982063,0.9732142857142857,0.995,0.8102926427758064,0.9993792462969644,0,0.7513699759036145,0.0,0,0,0.7513699759036145,1.0,0.9472007405431143,0.8041697050287229,0.9435685414064027,12,0.7296164230769231,0.19291338582677164,30,7,0.5888636485463355,0.8846933680159383,1,0.8184314955489614,0.021333333333333333,5,2,0.900579388947921,0.9932403233202702,0.9016572879526954,0.9905204985444616,0.98762640566643,0.88237495
21,v8a-noearlystop,0.767993631829058,0.8793279,0.825384,0.8271653868942124,0.6984753865737175,0.687644224258613,0.7724760481273631,0.602812400389863,0.8241819736628363,0.993431,0.984796,0.979521,0.9947362168748097,0.9881965186317778,0.9878565618483571,0.6940283569788366,0.7183611578209954,0.6951476456031972,0.6863643858918409,65.0,0.00015,0.0,0.1,1.0,ul://ruben-croall/uav-assisted-ugv/baylands-leader-v7a-ft-nomosaic-lr0002,ul://ruben-croall/datasets/baylands-final-sam3-obb-dataset,baylands-leader-v8a-noearlystop,/home/ruben/halmstad_ws/models/obb/experiments/sam3_hybrid_full/metrics/baylands-leader-v8a-noearlystop.json,0.9492898393097915,0.7990179598358772,0.9156995617367539,10,0.7302776181818182,0.3983739837398374,85,3,0.43935401419068737,0.905829596412556,0.81198956846754,0.9792805976070302,0.8312359448949747,0.9563833142916404,6,0.77067721719457,0.132,24,3,0.6689478245248868,0.9642857142857143,0.993921332388377,0.8286424760218261,0.9752700446239212,0,0.7544075121951219,0.07228915662650602,5,1,0.699872029385836,1.0,0.9280968378399643,0.789061893117482,0.9260877997564326,11,0.729434458563536,0.1732283464566929,25,8,0.6030757334580416,0.8888888888888888,1,0.809157871641791,0.04533333333333334,12,4,0.9008863423072101,0.9929562721804697,0.8969547222484642,0.9818247492540942,0.9792060491493384,0.8793279
22,v10-tuned-full,0.7633447290680307,0.8852783,0.833747,0.8271057571034598,0.6725636217741706,0.7237517075051418,0.7978797079843136,0.64962370702597,0.8326954846958807,0.993579,0.988538,0.994329,0.995,0.9992745250582463,0.9911764705882353,0.690063358016866,0.6975039549046564,0.6382836977211019,0.6644034764540583,119.0,0.00045,0.31857,0.31988,0.00536,ul://ruben-croall/uav-assisted-ugv/baylands-leader-v9-tuned-full,ul://ruben-croall/datasets/baylands-final-sam3-obb-dataset,baylands-leader-v10-tuned-full,/home/ruben/halmstad_ws/models/obb/experiments/sam3_hybrid_full/metrics/baylands-leader-v10-tuned-full.json,0.9530452843817623,0.8032580389370403,0.9674700698325516,4,0.7336823800904978,0.23577235772357724,46,8,0.5607003555163154,0.909114187787709,0.8017189915111432,0.9925832264998711,0.8263218238533693,0.9735922740284227,1,0.7533209777777777,0.060240963855421686,13,1,0.7079401959839358,0.9787918396866108,0.9947647058823529,0.7981773438408054,1.0,0,0.7397818313253012,0.012048192771084338,1,0,0.7308687972129482,0.9877891261181915,0.9307230198008296,0.7791187594133578,0.994151880293418,6,0.7187825752688172,0.16666666666666666,23,13,0.598985479390681,0.8542470358274539,1,0.8130567676470588,0.018666666666666668,6,0,0.9025120895009628,0.9938281407844052,0.9046366728347589,0.9902274359608852,0.9924385633270322,0.8852783
23,v9-1-default,0.7621104676847825,0.8340404000000001,0.766499,0.7222564339526507,0.819697261334787,0.7355113093891417,0.7123188687636004,0.7587037500146828,0.7228588726581011,0.978953,0.969896,0.961755,0.9948520710059169,0.9966540844130037,0.9911764705882353,0.8195732260551173,0.8352506373817736,0.8232862405607241,0.8006789413415334,100.0,0.01,1.0,0.5,0.0,ul://ruben-croall/uav-assisted-ugv/baylands-leader-v9-tuned-full,ul://ruben-croall/datasets/baylands-sam3-obb-generalization-all,baylands-generalized-v9-1-default,/home/ruben/halmstad_ws/models/obb/experiments/sam3_hybrid_full/metrics/baylands-generalized-v9-1-default.json,0.9938154792067836,0.8956481935319939,0.9808488886250597,3,0.7891235414847162,0.07723577235772358,16,0,0.728174975272482,0.9868995633187773,0.8950305218434881,0.9938167159622173,0.905579670411962,0.9955119766994787,1,0.8033982044444445,0.008032128514056224,1,0,0.7969452068183848,0.9858485265973002,0.995,0.9016945619086078,0.9988712960020955,0,0.8137132195121952,0.03614457831325301,2,1,0.7843018983250074,1.0,0.9779159668733868,0.8771996615213888,0.9501189462997364,2,0.7811923749999999,0.07142857142857142,9,7,0.7253929196428571,0.9748743718592965,0,0.725868412462908,0.018666666666666668,4,3,0.844553331904677,0.9933003232068182,0.8431931848534611,0.980949557510869,0.9924385633270322,0.8340404000000001
24,v8c-mildgeometric,0.7570031719548868,0.8801333,0.823382,0.824201655839941,0.6552972415257201,0.744201922929113,0.7974022538001977,0.6910015920580284,0.8232018515583664,0.993357,0.986121,0.990548,0.9948222124670764,0.9902929773408229,0.9941002949852508,0.6566555605313193,0.6787301685060149,0.6360509727964553,0.6497522642690912,56.0,0.0002,0.0,0.16,2.0,ul://ruben-croall/uav-assisted-ugv/baylands-leader-v7a-ft-nomosaic-lr0002,ul://ruben-croall/datasets/baylands-final-sam3-obb-dataset,baylands-leader-v8c-mildgeometric,/home/ruben/halmstad_ws/models/obb/experiments/sam3_hybrid_full/metrics/baylands-leader-v8c-mildgeometric.json,0.9626931347240314,0.7896422159495072,0.9603271681113003,3,0.7236121635514019,0.08943089430894309,10,9,0.6588988806321708,0.9327354260089686,0.7931756986144973,0.9787947201150563,0.8108653301056157,0.9602981503505251,4,0.7509291409090909,0.04,2,4,0.7208919752727272,0.9718331891282914,0.995,0.798758856105837,0.9993082106778651,0,0.7178226144578312,0.0,0,0,0.7178226144578312,1.0,0.9186847026408196,0.7734363922970293,0.9769643847729583,3,0.7327437058823529,0.09055118110236221,1,19,0.6663928978693839,0.8975951196237956,2,0.8125702314540059,0.018666666666666668,3,2,0.9004196951872527,0.9933224601157927,0.8982894015658299,0.9884876831222374,0.9867674858223062,0.8801333
25,v7d-color-robust,0.7533155711741475,0.8801177,0.824452,0.8246279805163548,0.6630334664997394,0.6772606666687908,0.7906525813017752,0.5638687520358066,0.8231046656956694,0.991735,0.979029,0.990548,0.9949705014749263,0.9970480066439893,0.9963265406536455,0.6740538739677372,0.6901772325282209,0.6356142465165322,0.6522885129864673,73.0,0.0003,0.05,0.2,3.0,ul://ruben-croall/uav-assisted-ugv/baylands-leader-v6-nomosaic,ul://ruben-croall/datasets/baylands-final-sam3-obb-dataset,baylands-leader-v7d-color-robust,/home/ruben/halmstad_ws/models/obb/experiments/sam3_hybrid_full/metrics/baylands-leader-v7d-color-robust.json,0.9364653004059084,0.7827633529668329,0.8897863987718024,13,0.724993705882353,0.5284552845528455,115,2,0.34186695074127216,0.9050801488414366,0.7926076692425058,0.9839859001275181,0.8163389315701053,0.9262284508265158,5,0.7439268783783785,0.14,28,2,0.6397771154054055,0.9821428571428571,0.995,0.7984937858121084,0.9990595022801562,0,0.7215288313253012,0.012048192771084338,1,0,0.7128357128755988,1.0,0.9407949768150272,0.7728346066209767,0.9280647407478662,11,0.7196605464480874,0.2204724409448819,39,6,0.56099522912095,0.8874030336041842,3,0.8123142958579882,0.02666666666666667,6,1,0.9016932713414262,0.9920770012249586,0.897391900488103,0.9830451292626494,0.9864294745615212,0.8801177
26,v6,0.744250106847621,0.8185270000000001,0.746239,0.7671679625425212,0.7157288606391832,0.7389552247977236,0.7623601533608652,0.7155502962345821,0.7560661628592458,0.949515,0.96513,0.965517,0.995,0.9989863143048057,0.9911764705882353,0.696986037925483,0.7448532050319496,0.7368167223776049,0.6842594772216952,75.0,0.001,0.5,0.25,3.0,ul://ruben-croall/uav-assisted-ugv/baylands-leader-v5-2,ul://ruben-croall/datasets/baylands-sam3-obb-dataset-mini-final,baylands-leader-v6,/home/ruben/halmstad_ws/models/obb/experiments/sam3_hybrid_full/metrics/baylands-leader-v6.json,0.9609311058580136,0.8121320690275895,0.9682389617721203,1,0.7439663883928571,0.06910569105691057,11,5,0.6925540769998548,0.9318642054650599,0.82812962671779,0.982752193721188,0.8506468295932772,0.9774571215226379,1,0.7723115067264574,0.04417670682730924,7,3,0.7381933277144452,0.9778761061946902,0.9947647058823529,0.8523594148978367,0.9996450532934607,0,0.7611780361445784,0.0,0,0,0.7611780361445784,0.9879518072289156,0.9474922998243551,0.7973801933524566,0.9586062895585408,2,0.7408310855614973,0.09523809523809523,10,12,0.67027574407945,0.9045226130653267,1,0.7768615693215338,0.018666666666666668,5,1,0.8695174814171026,0.9938308264438778,0.8600073077843198,0.97928820289877,0.9831728842205465,0.8185270000000001
27,v5-3,0.663208658151128,0.8198453500000001,0.75439,0.651831168360642,0.6450292838290946,0.6868538304865592,0.7124566993903639,0.6612509615827546,0.6328097463431026,0.971685,0.965223,0.942857,0.9949408284023668,0.9911941239391113,0.9931830681378053,0.627626689787059,0.687298515353501,0.6866162982314491,0.5785756319443693,151.0,0.01,1.0,0.5,0.0,ul://ruben-croall/uav-assisted-ugv/baylands-leader-v5-2,ul://ruben-croall/datasets/baylands-obb-dataset-art-v1,baylands-leader-v5-3,/home/ruben/halmstad_ws/models/obb/experiments/sam3_hybrid_full/metrics/baylands-leader-v5-3.json,0.9464187432379568,0.7660384633266287,0.940054501433164,0,0.7264606188340808,0.12601626016260162,25,6,0.6349147684932007,0.9170305676855895,0.786515671108764,0.9880511082445185,0.8181290904094374,0.9515955257274539,0,0.7501551919642857,0.11244979919678715,26,2,0.6658003912614745,0.9823008849557522,0.995,0.8265512262349679,0.999122622076708,0,0.7309215301204819,0.012048192771084338,1,0,0.7221152466250543,1.0,0.9314352041496432,0.7353439044640218,0.9365433641644879,1,0.6937509153439153,0.10317460317460317,15,10,0.6221734399512892,0.914572864321608,1,0.7220844926253688,0.013333333333333334,3,1,0.8055921808934086,0.993053136167599,0.7932346534810905,0.982799890102819,0.9886578449905482,0.8198453500000001
28,v5-1,0.44099400464401306,0.8008322,0.706869,0.38065441807200573,0.4252551811267157,0.5017330311726,0.5099666037299035,0.4934994586152964,0.3816290012158656,0.972454,0.950814,0.961217,0.9860709805145726,0.9812265950165042,0.9223582447474296,0.4403560126265842,0.45607140581394656,0.508332217532969,0.29626108853336286,51.0,0.01,1.0,0.9,10.0,ul://ruben-croall/uav-assisted-ugv/baylands-leader-v5,ul://ruben-croall/datasets/baylands-obb-dataset-subset-v1,baylands-leader-v5-1,/home/ruben/halmstad_ws/models/obb/experiments/sam3_hybrid_full/metrics/baylands-leader-v5-1.json,0.9106817056656346,0.6318043871862575,0.8498315613907693,4,0.6221154847161573,0.35772357723577236,84,0,0.3995701080697271,0.8165938864628821,0.644951604895986,0.9578763128313835,0.6765671573234986,0.8946235607282553,1,0.626106488372093,0.11646586345381527,17,11,0.5531864555898011,0.9646017699115044,0.9926450883305825,0.7229926867356373,0.98778132470873,0,0.6396013376623376,0.08433734939759036,1,6,0.5856590561727429,0.974018779703432,0.8579307860244012,0.5484421883385506,0.8426419123429068,9,0.5129285891891892,0.15079365079365079,15,14,0.4355822146289146,0.864321608040201,1,0.5760164951768489,0.11466666666666667,13,29,0.6430505222562826,0.9803193575454121,0.6409407951595537,0.9482062506121903,0.9344023194701744,0.8008322
29,v5-2,0.4247603637045171,0.7985306000000001,0.70874,0.3585042629910679,0.40767579902324513,0.49872915700400744,0.4989270546666667,0.4985312593413481,0.3655676429429201,0.968038,0.960448,0.939123,0.9711467377618241,0.9687434998160637,0.9115695474187596,0.4347101505382609,0.4350576791037691,0.48673901122529595,0.27419635522565455,10.0,0.01,1.0,0.9,10.0,ul://ruben-croall/uav-assisted-ugv/baylands-leader-v5,ul://ruben-croall/datasets/baylands-obb-dataset-subset-v1,baylands-leader-v5-2,/home/ruben/halmstad_ws/models/obb/experiments/sam3_hybrid_full/metrics/baylands-leader-v5-2.json,0.9303397314010459,0.6425944608754761,0.879804649660027,1,0.6100228914027149,0.21544715447154472,44,8,0.47859519528749583,0.8630364455548055,0.6380384394872229,0.9589893611423592,0.6640513460784934,0.9295046294778515,1,0.6076672167487684,0.13253012048192772,9,23,0.5271330073001365,0.9334752493010887,0.9904172938215199,0.7059479774633839,0.9919420710348033,0,0.618873581081081,0.12048192771084337,1,9,0.5443104990231195,0.9397590361445783,0.8510985643403928,0.5395599735315384,0.8784088012991916,0,0.5086807118644068,0.12698412698412698,10,22,0.44408633575464085,0.8712759010628707,1,0.563547125,0.11466666666666667,6,36,0.6250164742918726,0.975072186832486,0.6283175193187246,0.9637927744160749,0.9057440059467591,0.7985306000000001
