rank,model_version,eval_score,train_score,train_mAP50-95,main_test_mAP50-95,gen_avg_mAP50-95,pred_avg_score,main_pred_score,gen_avg_pred_score,main_val_mAP50-95,train_mAP50,train_precision,train_recall,main_test_mAP50,main_test_precision,main_test_recall,gen_art_mAP50-95,gen_playground_mAP50-95,gen_road_to_art_mAP50-95,gen_rotundan_mAP50-95,epoch,lr0,mosaic,scale,degrees,model,data,run,metrics_file,gen_art_mAP50,gen_art_metric_score,gen_art_precision,gen_art_pred_false_positive_empty,gen_art_pred_iou,gen_art_pred_issue_rate,gen_art_pred_multi_prediction,gen_art_pred_no_prediction,gen_art_pred_score,gen_art_recall,gen_avg_metric_score,gen_playground_mAP50,gen_playground_metric_score,gen_playground_precision,gen_playground_pred_false_positive_empty,gen_playground_pred_iou,gen_playground_pred_issue_rate,gen_playground_pred_multi_prediction,gen_playground_pred_no_prediction,gen_playground_pred_score,gen_playground_recall,gen_road_to_art_mAP50,gen_road_to_art_metric_score,gen_road_to_art_precision,gen_road_to_art_pred_false_positive_empty,gen_road_to_art_pred_iou,gen_road_to_art_pred_issue_rate,gen_road_to_art_pred_multi_prediction,gen_road_to_art_pred_no_prediction,gen_road_to_art_pred_score,gen_road_to_art_recall,gen_rotundan_mAP50,gen_rotundan_metric_score,gen_rotundan_precision,gen_rotundan_pred_false_positive_empty,gen_rotundan_pred_iou,gen_rotundan_pred_issue_rate,gen_rotundan_pred_multi_prediction,gen_rotundan_pred_no_prediction,gen_rotundan_pred_score,gen_rotundan_recall,main_pred_false_positive_empty,main_pred_iou,main_pred_issue_rate,main_pred_multi_prediction,main_pred_no_prediction,main_test_metric_score,main_val_mAP50,main_val_metric_score,main_val_precision,main_val_recall,train_metric_score
11,v10-tuned-from-v9-tight-3,0.7839185578765726,0.88802475,0.8375,0.8501751368681821,0.6892650384841232,0.7634698281644758,0.8150713395581854,0.7118683167707662,0.8375304576545319,0.99369,0.98978,0.99055,0.9949705014749263,0.9962720024233735,0.9941176470588236,0.6905964962218527,0.722040028142686,0.6790316798845614,0.665391949687393,35.0,0.00026,0.29548,0.32,0.00037,/nfs/home/rubcro20/halmstad_ws/models/obb/mymodels/baylands-leader-v9-tuned-full.pt,/tmp/baylands_super_75_15_10_tune.yaml,v10-tuned-from-v9-tight-3,/home/ruben/halmstad_ws/models/obb/experiments/sam3_hybrid_full/metrics/v10-tuned-from-v9-tight-3.json,0.9555717240390815,0.8054659113432301,0.9762393029461751,1,0.7492265186915887,0.06504065040650407,0,15,0.700496338614087,0.9126637554585153,0.8093196947725101,0.990497169387409,0.8389407290485189,0.9571043013503763,1,0.75943525,0.008032128514056224,0,1,0.7533353684738956,0.9867256637168141,0.985,0.8186399628187632,1.0,0,0.7554559624999999,0.03614457831325301,0,3,0.7281503253012047,0.9878169258816958,0.9113746573900794,0.7742321758795282,0.9257458664631047,3,0.7453501828571429,0.10714285714285714,0,24,0.6654912346938776,0.8894472361809045,0,0.8194416952662722,0.005333333333333333,0,2,0.9153352728736465,0.9937011680053401,0.9070079175333641,0.9904370159848491,0.9905482041587902,0.88802475
12,v8b-tinymosaic,0.7778271431293959,0.8808303500000001,0.827053,0.827728911029034,0.7032479010432314,0.7650706780119969,0.8052132859980218,0.724928070025972,0.8251605846166206,0.993781,0.988687,0.984877,0.995,0.9994694409244995,0.9941002949852508,0.6821377662317752,0.7157002515816765,0.6844710564939587,0.7306825298655154,25.0,0.0002,0.05,0.12,1.0,ul://ruben-croall/uav-assisted-ugv/baylands-leader-v7a-ft-nomosaic-lr0002,ul://ruben-croall/datasets/baylands-final-sam3-obb-dataset,baylands-leader-v8b-tinymosaic,/home/ruben/halmstad_ws/models/obb/experiments/sam3_hybrid_full/metrics/baylands-leader-v8b-tinymosaic.json,0.9692261775367754,0.8082709271201286,0.9530373184448985,1,0.7283583873873873,0.032520325203252036,0,7,0.7046719357650333,0.9596412556053812,0.8245337624964263,0.9781093591625577,0.8317403528142273,0.9646111054619765,0,0.77082515625,0.004016064257028112,0,1,0.7677294728915662,0.9734815471039732,0.995,0.8253528457251138,0.9989376465343642,0,0.7404296219512195,0.012048192771084338,0,1,0.7315087831325301,1.0,0.9677700857179695,0.8327709243262353,0.9527802369311587,2,0.7336490638297873,0.051587301587301584,0,11,0.6958020883147586,0.9470899470899471,1,0.8138948308605342,0.010666666666666666,0,3,0.9033128894062062,0.9939359229985966,0.8995874338911124,0.9867910568207692,0.9885521471344992,0.8808303500000001
13,v7b-ft-mosaic010,0.7754114257120155,0.8781546,0.820131,0.8216767873234346,0.7048485475660564,0.7694677976835,0.8084285778991098,0.7305070174678902,0.8152296065979063,0.993268,0.981327,0.993465,0.9948823529411764,0.9986723149766886,0.9852507374631269,0.6802264087860102,0.7329340525270168,0.6894262762065997,0.7168074527445992,26.0,0.0003,0.1,0.15,2.0,ul://ruben-croall/uav-assisted-ugv/baylands-leader-v6-nomosaic,ul://ruben-croall/datasets/baylands-final-sam3-obb-dataset,baylands-leader-v7b-ft-mosaic010,/home/ruben/halmstad_ws/models/obb/experiments/sam3_hybrid_full/metrics/baylands-leader-v7b-ft-mosaic010.json,0.9689094305842303,0.8085747092732726,0.9470417276358282,0,0.7425117963800906,0.032520325203252036,0,8,0.7183650712945592,0.9730941704035875,0.827001657339145,0.986900187236636,0.8450296840067464,0.9788413195527415,0,0.7662198482142858,0.004016064257028112,0,1,0.7631426600688469,0.9776785714285714,0.995,0.8280129206163602,1.0,0,0.7417619759036145,0.0,0,0,0.7417619759036145,0.9988564580182026,0.9677411576578326,0.826389315460201,0.9675190598341313,1,0.7398617956989247,0.05555555555555555,0,13,0.69875836260454,0.9456338595712787,0,0.8149481632047478,0.008,0,3,0.8985535457332623,0.9933747123296938,0.894272996109248,0.9807243164016963,0.994328922495274,0.8781546
14,v8a-noearlystop,0.77455900010728,0.8793279,0.825384,0.8271653868942124,0.6984753865737175,0.7532979070408328,0.7999078294444444,0.7066879846372212,0.8241819736628363,0.993431,0.984796,0.979521,0.9947362168748097,0.9881965186317778,0.9878565618483571,0.6940283569788366,0.7183611578209954,0.6951476456031972,0.6863643858918409,65.0,0.00015,0.0,0.1,1.0,ul://ruben-croall/uav-assisted-ugv/baylands-leader-v7a-ft-nomosaic-lr0002,ul://ruben-croall/datasets/baylands-final-sam3-obb-dataset,baylands-leader-v8a-noearlystop,/home/ruben/halmstad_ws/models/obb/experiments/sam3_hybrid_full/metrics/baylands-leader-v8a-noearlystop.json,0.9492898393097915,0.7990179598358772,0.9156995617367539,4,0.7355744423963133,0.06504065040650407,0,12,0.6877322022404555,0.905829596412556,0.81198956846754,0.9792805976070302,0.8312359448949747,0.9563833142916404,4,0.7619572780269058,0.024096385542168676,0,2,0.7435968616889082,0.9642857142857143,0.993921332388377,0.8286424760218261,0.9752700446239212,0,0.7544075121951219,0.012048192771084338,0,1,0.7453182650602409,1.0,0.9280968378399643,0.789061893117482,0.9260877997564326,5,0.7217020335195531,0.0992063492063492,0,20,0.65010460955928,0.8888888888888888,0,0.8085321726190476,0.010666666666666666,0,4,0.9008863423072101,0.9929562721804697,0.8969547222484642,0.9818247492540942,0.9792060491493384,0.8793279
15,v6-nomosaic,0.7743954578329069,0.88021235,0.824114,0.8286038362984067,0.6961159179878977,0.7547176020285957,0.800113886758209,0.7093213172989825,0.8212785371598367,0.993898,0.981232,0.992439,0.9949703264094955,0.995529029090958,0.9911504424778761,0.6796985723644451,0.7133869574010959,0.6837104393437471,0.7076677028423026,26.0,0.0005,0.0,0.15,2.0,ul://ruben-croall/uav-assisted-ugv/baylands-leader-v5-2,ul://ruben-croall/datasets/baylands-final-sam3-obb-dataset,baylands-leader-v6-nomosaic,/home/ruben/halmstad_ws/models/obb/experiments/sam3_hybrid_full/metrics/baylands-leader-v6-nomosaic.json,0.9565135469726497,0.798319223188299,0.9133733056277377,1,0.7236864200913242,0.044715447154471545,0,10,0.691326458217322,0.9456331228703367,0.819569236270982,0.9884751016810917,0.8342294215680126,0.9819809275055951,0,0.74763675,0.004016064257028112,0,1,0.7446341927710842,0.9731565460708794,0.995,0.8249268122870533,0.9988607064799235,0,0.7243360722891566,0.0,0,0,0.7243360722891566,1.0,0.9649155426156111,0.8208014880405632,0.9495034930338091,1,0.7290645879120878,0.07142857142857142,0,17,0.6769885459183673,0.9576719576719577,1,0.8131238686567165,0.016,0,5,0.9029516445268,0.9939747856267549,0.8973379847008073,0.9854115538896392,0.9886578449905482,0.88021235
16,v6-025mosaic,0.7726225304377717,0.8861764000000001,0.832828,0.8290543769034142,0.6860768994753228,0.761383460148723,0.8090636286290801,0.7137032916683661,0.8291569846258335,0.992627,0.988759,0.988658,0.9949408284023668,0.9941117236912754,0.9960431750094497,0.6812364521522293,0.7101000877709738,0.6454569866969605,0.7075140712811279,94.0,0.0005,0.25,0.15,2.0,ul://ruben-croall/uav-assisted-ugv/baylands-leader-v5-2,ul://ruben-croall/datasets/baylands-final-sam3-obb-dataset,baylands-leader-v6-025mosaic,/home/ruben/halmstad_ws/models/obb/experiments/sam3_hybrid_full/metrics/baylands-leader-v6-025mosaic.json,0.9691750218278696,0.8028697209621393,0.9444435401149401,3,0.7126285045045045,0.04065040650406504,0,7,0.6836598661100125,0.9327354260089686,0.8110331183660544,0.979622424572599,0.8300939457339143,0.9763226968821602,2,0.7593014419642857,0.012048192771084338,0,1,0.7501532318201377,0.9732142857142857,0.995,0.8039322834715177,0.9993094078818928,0,0.7475269759036145,0.0,0,0,0.7475269759036145,1.0,0.9453692200130474,0.8072365232966463,0.917283527878292,5,0.7378922582417582,0.0873015873015873,0,17,0.6734730928396999,0.9153439153439153,0,0.8155883353115727,0.008,0,3,0.9037857215978963,0.992872735965812,0.9022886129536979,0.9881193971727206,0.9924385633270322,0.8861764000000001
17,v7c-ft-mosaic025-lowerase,0.771293809335615,0.88237495,0.828671,0.822684678379496,0.6908141825893217,0.7643364015857923,0.8123932731282052,0.7162795300433793,0.8247859750995173,0.992585,0.988631,0.986272,0.9949698795180723,0.9968532996150595,0.9910179640718563,0.6866025509870728,0.7208594389689712,0.6599134410940687,0.6958812993071739,25.0,0.0002,0.25,0.15,2.0,ul://ruben-croall/uav-assisted-ugv/baylands-leader-v6-025mosaic,ul://ruben-croall/datasets/baylands-final-sam3-obb-dataset,baylands-leader-v7c-ft-mosaic025-lowerase,/home/ruben/halmstad_ws/models/obb/experiments/sam3_hybrid_full/metrics/baylands-leader-v7c-ft-mosaic025-lowerase.json,0.9587639632143445,0.8048793086820458,0.9675967824120358,3,0.7196049333333334,0.028455284552845527,0,4,0.699128370189702,0.9249028983672216,0.8127409325189321,0.9931428395465737,0.8399784125841456,0.9833337444005341,2,0.7620272331838566,0.01606425702811245,0,2,0.7497858318475698,0.9769585253456221,0.995,0.8118880107240907,0.9993561812235288,0,0.7513699759036145,0.0,0,0,0.7513699759036145,1.0,0.9232178356008551,0.7942179980854462,0.9519078017611667,6,0.7284267540983607,0.0873015873015873,0,16,0.6648339422326307,0.8776595744680851,0,0.8167492692307693,0.005333333333333333,0,2,0.8998085735846217,0.9931579222580641,0.8993779729713849,0.9902430247253248,0.9872653316167,0.88237495
18,v7e-imgsz768-nomosaic,0.7712061560415635,0.8770536499999999,0.821835,0.8244719511803613,0.6946280610396806,0.7489045664651275,0.796577332128514,0.7012318008017411,0.8213670974098575,0.991377,0.975575,0.98157,0.9933213290920181,0.9819845654493146,0.9970501474926253,0.6868124077917559,0.7057730950349644,0.6683855678232277,0.7175411735087743,38.0,0.00015,0.0,0.1,1.0,ul://ruben-croall/uav-assisted-ugv/baylands-leader-v6-nomosaic,ul://ruben-croall/datasets/baylands-final-sam3-obb-dataset,baylands-leader-v7e-imgsz768-nomosaic,/home/ruben/halmstad_ws/models/obb/experiments/sam3_hybrid_full/metrics/baylands-leader-v7e-imgsz768-nomosaic.json,0.9735847560089789,0.8100343724549003,0.9676421964778255,0,0.7341770610328638,0.06504065040650407,0,16,0.6864257074697507,0.9387091821323744,0.816276708522588,0.9854946348872722,0.8252317095779731,0.9665400890271671,2,0.7564823018018019,0.020080321285140562,0,3,0.741291894135099,0.9553571428571429,0.9945294117647058,0.8138730883870944,0.9735514373137785,0,0.7405581707317073,0.012048192771084338,0,1,0.7316357831325301,1.0,0.9536427250172577,0.8159676636703844,0.9399280569075904,5,0.7361294219653179,0.12301587301587301,0,26,0.6455738184695844,0.910657783642319,0,0.8139414156626505,0.021333333333333333,0,8,0.8998798176364275,0.9918027038608025,0.8953866117666627,0.9720764505855598,0.9871101490701639,0.8770536499999999
19,v10-tuned-full,0.7666836584649599,0.8852783,0.833747,0.8271057571034598,0.6725636217741706,0.7571410014744323,0.8052603347777778,0.7090216681710868,0.8326954846958807,0.993579,0.988538,0.994329,0.995,0.9992745250582463,0.9911764705882353,0.690063358016866,0.6975039549046564,0.6382836977211019,0.6644034764540583,119.0,0.00045,0.31857,0.31988,0.00536,ul://ruben-croall/uav-assisted-ugv/baylands-leader-v9-tuned-full,ul://ruben-croall/datasets/baylands-final-sam3-obb-dataset,baylands-leader-v10-tuned-full,/home/ruben/halmstad_ws/models/obb/experiments/sam3_hybrid_full/metrics/baylands-leader-v10-tuned-full.json,0.9530452843817623,0.8032580389370403,0.9674700698325516,3,0.7317987136363637,0.04878048780487805,0,9,0.6961012154101996,0.909114187787709,0.8017189915111432,0.9925832264998711,0.8263218238533693,0.9735922740284227,0,0.7533209777777777,0.0,0,0,0.7533209777777777,0.9787918396866108,0.9947647058823529,0.7981773438408054,1.0,0,0.7453683580246914,0.024096385542168676,0,2,0.7274076746987952,0.9877891261181915,0.9307230198008296,0.7791187594133578,0.994151880293418,4,0.7318621797752809,0.0992063492063492,0,21,0.6592568047975744,0.8542470358274539,0,0.813942386904762,0.010666666666666666,0,4,0.9025120895009628,0.9938281407844052,0.9046366728347589,0.9902274359608852,0.9924385633270322,0.8852783
20,v7d-color-robust,0.7602383946597225,0.8801177,0.824452,0.8246279805163548,0.6630334664997394,0.7464889015245411,0.8018461316716123,0.6911316713774697,0.8231046656956694,0.991735,0.979029,0.990548,0.9949705014749263,0.9970480066439893,0.9963265406536455,0.6740538739677372,0.6901772325282209,0.6356142465165322,0.6522885129864673,73.0,0.0003,0.05,0.2,3.0,ul://ruben-croall/uav-assisted-ugv/baylands-leader-v6-nomosaic,ul://ruben-croall/datasets/baylands-final-sam3-obb-dataset,baylands-leader-v7d-color-robust,/home/ruben/halmstad_ws/models/obb/experiments/sam3_hybrid_full/metrics/baylands-leader-v7d-color-robust.json,0.9364653004059084,0.7827633529668329,0.8897863987718024,9,0.6982831036036036,0.06504065040650407,0,7,0.6528663163773529,0.9050801488414366,0.7926076692425058,0.9839859001275181,0.8163389315701053,0.9262284508265158,2,0.743298130044843,0.01606425702811245,0,2,0.7313575978352873,0.9821428571428571,0.995,0.7984937858121084,0.9990595022801562,0,0.7215288313253012,0.0,0,0,0.7215288313253012,1.0,0.9407949768150272,0.7728346066209767,0.9280647407478662,4,0.7217870994475137,0.0873015873015873,0,18,0.6587739399719371,0.8874030336041842,2,0.8126818902077152,0.013333333333333334,0,3,0.9016932713414262,0.9920770012249586,0.897391900488103,0.9830451292626494,0.9864294745615212,0.8801177
21,v8c-mildgeometric,0.756857086601811,0.8801333,0.823382,0.824201655839941,0.6552972415257201,0.7427410693983547,0.7980919098762475,0.6873902289204619,0.8232018515583664,0.993357,0.986121,0.990548,0.9948222124670764,0.9902929773408229,0.9941002949852508,0.6566555605313193,0.6787301685060149,0.6360509727964553,0.6497522642690912,56.0,0.0002,0.0,0.16,2.0,ul://ruben-croall/uav-assisted-ugv/baylands-leader-v7a-ft-nomosaic-lr0002,ul://ruben-croall/datasets/baylands-final-sam3-obb-dataset,baylands-leader-v8c-mildgeometric,/home/ruben/halmstad_ws/models/obb/experiments/sam3_hybrid_full/metrics/baylands-leader-v8c-mildgeometric.json,0.9626931347240314,0.7896422159495072,0.9603271681113003,0,0.7254307511737089,0.06504065040650407,0,16,0.6782482632924921,0.9327354260089686,0.7931756986144973,0.9787947201150563,0.8108653301056157,0.9602981503505251,2,0.7508602727272727,0.028112449799196786,0,5,0.729751751004016,0.9718331891282914,0.995,0.798758856105837,0.9993082106778651,0,0.716861012195122,0.012048192771084338,0,1,0.7082241325301205,1.0,0.9186847026408196,0.7734363922970293,0.9769643847729583,1,0.7354878606060606,0.1388888888888889,0,34,0.633336768855219,0.8975951196237956,1,0.813273005988024,0.018666666666666668,0,6,0.9004196951872527,0.9933224601157927,0.8982894015658299,0.9884876831222374,0.9867674858223062,0.8801333
22,v9-fuller,0.746296306928804,,,0.8733813826758837,0.7854455082972416,0.7836875682062188,0.8227797709026549,0.7445953655097828,0.8727078564278257,,,,0.995,0.9981199456096503,1.0,0.7594670062990463,0.8109139000348723,0.8019113876828519,0.7694897391721958,,,,,,,,baylands-leader-v9-fuller,,0.9807446403130323,0.8530650056686396,0.9837952981841355,2,0.747338935483871,0.056910569105691054,0,12,0.7048074513506426,0.9388646288209607,0.871481965251462,0.9937399399399399,0.8924276220008156,0.9901032232698108,1,0.7869434533333333,0.004016064257028112,0,0,0.783783037858099,0.9911111111111112,0.995,0.8897714027780103,1.0,0,0.7751061084337348,0.0,0,0,0.7751061084337348,0.9981342636829442,0.9611551299130391,0.8506638305583825,0.9733919076831714,1,0.7567251505376345,0.05555555555555555,0,13,0.7146848643966547,0.919161715084998,0,0.8249797168141593,0.0026666666666666666,0,1,0.9291717550327011,0.9938613486264357,0.926713045874168,0.9880211673928563,0.994328922495274,
23,v6,0.7455183944131427,0.8185270000000001,0.746239,0.7671679625425212,0.7157288606391832,0.7516381004529405,0.7678545601111111,0.73542164079477,0.7560661628592458,0.949515,0.96513,0.965517,0.995,0.9989863143048057,0.9911764705882353,0.696986037925483,0.7448532050319496,0.7368167223776049,0.6842594772216952,75.0,0.001,0.5,0.25,3.0,ul://ruben-croall/uav-assisted-ugv/baylands-leader-v5-2,ul://ruben-croall/datasets/baylands-sam3-obb-dataset-mini-final,baylands-leader-v6,/home/ruben/halmstad_ws/models/obb/experiments/sam3_hybrid_full/metrics/baylands-leader-v6.json,0.9609311058580136,0.8121320690275895,0.9682389617721203,0,0.7451230863636363,0.036585365853658534,0,9,0.7178624856430155,0.9318642054650599,0.82812962671779,0.982752193721188,0.8506468295932772,0.9774571215226379,0,0.7723115067264574,0.008032128514056224,0,2,0.7661082014515461,0.9778761061946902,0.9947647058823529,0.8523594148978367,0.9996450532934607,0,0.7611780361445784,0.0,0,0,0.7611780361445784,0.9879518072289156,0.9474922998243551,0.7973801933524566,0.9586062895585408,0,0.737510654054054,0.05555555555555555,0,14,0.6965378399399399,0.9045226130653267,0,0.7761333154761905,0.010666666666666666,0,4,0.8695174814171026,0.9938308264438778,0.8600073077843198,0.97928820289877,0.9831728842205465,0.8185270000000001
24,v10-1-defaults,0.7369276280529893,,,0.8648705159926868,0.77393472466697,0.7685874222284064,0.798077980433925,0.7390968640228878,0.8684840998028086,,,,0.995,1.0,0.9937644154092973,0.7766503338072395,0.7877293905971733,0.7766681499861754,0.7546910242772917,,,,,,,,baylands-leader-v10-1-defaults,,0.9881871874594841,0.866227175536773,0.9798227279150558,2,0.7569593587443947,0.032520325203252036,0,6,0.7323427942323819,0.9563318777292577,0.8655687391932012,0.9934701212394225,0.8782373004344382,0.9762544469144158,0,0.7783195733333333,0.0,0,0,0.7783195733333333,0.9911111111111112,0.9948809523809524,0.8748330761929425,0.9868940322435544,0,0.7669521625,0.03614457831325301,0,3,0.739231,1.0,0.9641119470770403,0.8429774046086514,0.9638148450404952,4,0.7512089042553192,0.05952380952380952,0,11,0.7064940885258358,0.9246231155778895,0,0.8023572189349112,0.005333333333333333,0,2,0.9237434461073724,0.9929635595166763,0.9244547290452872,0.9904642387611606,0.994328922495274,
25,v9-2-full,0.7123797006170127,0.8251019500000001,0.763924,0.7989522794112751,0.7898822139483969,,,,0.7759862881291327,0.981227,0.966522,0.947761,0.995,0.9940410446059668,0.9988921868976313,0.7876051234221354,0.8230943371798121,0.7807964043820282,0.7680329908096118,39.0,0.00033,0.25,0.25,0.00188,ul://ruben-croall/uav-assisted-ugv/baylands-leader-v9-tuned-full,ul://ruben-croall/datasets/baylands-sam3-obb-generalization-all,baylands-generalized-v9-2-full,/home/ruben/halmstad_ws/models/obb/experiments/sam3_hybrid_full/metrics/baylands-generalized-v9-2-full.json,0.9877147848033122,0.871797973398713,0.9631237322836516,,,,,,,0.9650655021834061,0.8758097605633578,0.9932839407288748,0.8982436908420275,0.9823765963447292,,,,,,,0.9909823840858856,0.995,0.8783125235113015,0.9987450110118589,,,,,,,1.0,0.9745269990802885,0.8548848545013892,0.9738180593886604,,,,,,,0.9345300253411923,,,,,,0.8876616861714428,0.993098351439001,0.8720467516816828,0.9882922113364486,0.9853693452614309,0.8251019500000001
26,v9-1-default,0.6876423971570873,0.8340404000000001,0.766499,0.7202187904220262,0.819697261334787,,,,0.7202674288659202,0.978953,0.969896,0.961755,0.9948493975903613,0.9965930957457424,0.9910179640718563,0.8195732260551173,0.8352506373817736,0.8232862405607241,0.8006789413415334,100.0,0.01,1.0,0.5,0.0,ul://ruben-croall/uav-assisted-ugv/baylands-leader-v9-tuned-full,ul://ruben-croall/datasets/baylands-sam3-obb-generalization-all,baylands-generalized-v9-1-default,/home/ruben/halmstad_ws/models/obb/experiments/sam3_hybrid_full/metrics/baylands-generalized-v9-1-default.json,0.9938154792067836,0.8956481935319939,0.9808488886250597,,,,,,,0.9868995633187773,0.8950305218434881,0.9938167159622173,0.905579670411962,0.9955119766994787,,,,,,,0.9858485265973002,0.995,0.9016945619086078,0.9988712960020955,,,,,,,1.0,0.9779159668733868,0.8771996615213888,0.9501189462997364,,,,,,,0.9748743718592965,,,,,,0.8434022184355394,0.993227748372201,0.8416653348595757,0.9804001448397672,0.9922178988326849,0.8340404000000001
27,v5-3,0.6640705980916043,0.8198453500000001,0.75439,0.651831168360642,0.6450292838290946,0.6954732298913224,0.6961544725300713,0.6947919872525736,0.6328097463431026,0.971685,0.965223,0.942857,0.9949408284023668,0.9911941239391113,0.9931830681378053,0.627626689787059,0.687298515353501,0.6866162982314491,0.5785756319443693,151.0,0.01,1.0,0.5,0.0,ul://ruben-croall/uav-assisted-ugv/baylands-leader-v5-2,ul://ruben-croall/datasets/baylands-obb-dataset-art-v1,baylands-leader-v5-3,/home/ruben/halmstad_ws/models/obb/experiments/sam3_hybrid_full/metrics/baylands-leader-v5-3.json,0.9464187432379568,0.7660384633266287,0.940054501433164,0,0.7282760180995476,0.032520325203252036,0,8,0.7045922451532208,0.9170305676855895,0.786515671108764,0.9880511082445185,0.8181290904094374,0.9515955257274539,0,0.7515537272727273,0.020080321285140562,0,5,0.736462286966046,0.9823008849557522,0.995,0.8265512262349679,0.999122622076708,0,0.732281975,0.03614457831325301,0,3,0.705813951807229,1.0,0.9314352041496432,0.7353439044640218,0.9365433641644879,1,0.6897812346368716,0.08333333333333333,0,20,0.632299465083799,0.914572864321608,1,0.7231521529051987,0.037333333333333336,0,13,0.8055921808934086,0.993053136167599,0.7932346534810905,0.982799890102819,0.9886578449905482,0.8198453500000001
28,v5-1,0.4368735281313063,0.8008322,0.706869,0.38065441807200573,0.4252551811267157,0.4605282660455323,0.4440451483694779,0.4770113837215868,0.3816290012158656,0.972454,0.950814,0.961217,0.9860709805145726,0.9812265950165042,0.9223582447474296,0.4403560126265842,0.45607140581394656,0.508332217532969,0.29626108853336286,51.0,0.01,1.0,0.9,10.0,ul://ruben-croall/uav-assisted-ugv/baylands-leader-v5,ul://ruben-croall/datasets/baylands-obb-dataset-subset-v1,baylands-leader-v5-1,/home/ruben/halmstad_ws/models/obb/experiments/sam3_hybrid_full/metrics/baylands-leader-v5-1.json,0.9106817056656346,0.6318043871862575,0.8498315613907693,3,0.5867448858447488,0.052845528455284556,0,10,0.5557380422838475,0.8165938864628821,0.644951604895986,0.9578763128313835,0.6765671573234986,0.8946235607282553,1,0.622606127388535,0.27710843373493976,0,68,0.45007671859412174,0.9646017699115044,0.9926450883305825,0.7229926867356373,0.98778132470873,0,0.624987796875,0.2289156626506024,0,19,0.48191830120481927,0.974018779703432,0.8579307860244012,0.5484421883385506,0.8426419123429068,4,0.5141686560509554,0.18253968253968253,0,42,0.42031247280355877,0.864321608040201,1,0.588399048192771,0.24533333333333332,0,91,0.6430505222562826,0.9803193575454121,0.6409407951595537,0.9482062506121903,0.9344023194701744,0.8008322
29,v5-2,0.4172653285869611,0.7985306000000001,0.70874,0.3585042629910679,0.40767579902324513,0.4237788058284478,0.41383893449078013,0.43371867716611545,0.3655676429429201,0.968038,0.960448,0.939123,0.9711467377618241,0.9687434998160637,0.9115695474187596,0.4347101505382609,0.4350576791037691,0.48673901122529595,0.27419635522565455,10.0,0.01,1.0,0.9,10.0,ul://ruben-croall/uav-assisted-ugv/baylands-leader-v5,ul://ruben-croall/datasets/baylands-obb-dataset-subset-v1,baylands-leader-v5-2,/home/ruben/halmstad_ws/models/obb/experiments/sam3_hybrid_full/metrics/baylands-leader-v5-2.json,0.9303397314010459,0.6425944608754761,0.879804649660027,0,0.6002314541062802,0.08943089430894309,0,22,0.5465522183731982,0.8630364455548055,0.6380384394872229,0.9589893611423592,0.6640513460784934,0.9295046294778515,0,0.6123922307692308,0.3815261044176707,0,95,0.3787486085881989,0.9334752493010887,0.9904172938215199,0.7059479774633839,0.9919420710348033,0,0.6171672884615386,0.37349397590361444,0,31,0.38665902409638564,0.9397590361445783,0.8510985643403928,0.5395599735315384,0.8784088012991916,0,0.5148528701298701,0.17857142857142858,0,45,0.422914857606679,0.8712759010628707,1,0.5769130127659574,0.2826666666666667,0,105,0.6250164742918726,0.975072186832486,0.6283175193187246,0.9637927744160749,0.9057440059467591,0.7985306000000001
